CustomerID,total_spent,total_orders,total_items,average_order_value,last_purchase,country,days_since_purchase,recovery_event,failure_reason,recovery_attempts,risk_score,risk_level,recovery_probability,revenue_at_risk,expected_recovery,recommended_action
16777,226.35,2,64,4.527,2011-09-20 13:41:00,United Kingdom,79,payment_failed,card_expired,1,40,MEDIUM,71.0,226.35,160.70850000000002,Send payment recovery link
16778,245.94,2,194,15.37125,2011-09-26 13:48:00,United Kingdom,73,payment_failed,card_expired,1,40,MEDIUM,71.0,245.94,174.6174,Send payment recovery link
16779,10629.720000000001,22,5325,31.921081081081084,2011-12-07 14:54:00,United Kingdom,1,successful,none,0,10,LOW,89.0,10629.720000000001,9460.4508,No action required
16780,425.19,2,271,7.0865,2011-08-31 16:09:00,United Kingdom,99,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,425.19,250.8621,Retry payment + reminder
16781,311.25,1,113,18.308823529411764,2010-12-02 14:26:00,United Kingdom,371,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,311.25,192.975,Send checkout reminder
16782,2279.9,13,712,11.999473684210527,2011-11-29 13:20:00,United Kingdom,9,successful,none,0,0,LOW,95.0,2279.9,2165.905,No action required
16784,107.6,1,24,35.86666666666667,2011-11-20 12:20:00,United Kingdom,19,successful,none,0,0,LOW,95.0,107.6,102.22,No action required
16788,597.48,2,311,3.854709677419355,2011-08-08 14:53:00,United Kingdom,122,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,597.48,352.5132,Retry payment + reminder
16789,80.8,1,32,16.16,2011-12-01 15:12:00,United Kingdom,7,successful,none,0,0,LOW,95.0,80.8,76.76,No action required
16790,1545.6200000000001,6,898,16.61956989247312,2011-12-06 11:53:00,United Kingdom,3,successful,none,0,0,LOW,95.0,1545.6200000000001,1468.3390000000002,No action required
16791,1721.78,7,763,5.3805625,2011-11-10 19:12:00,United Kingdom,28,successful,none,0,0,LOW,95.0,1721.78,1635.691,No action required
16792,110.38000000000001,2,44,9.198333333333334,2011-03-02 14:41:00,United Kingdom,281,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,110.38000000000001,68.43560000000001,Send checkout reminder
16793,243.84,1,146,15.24,2011-10-13 15:08:00,United Kingdom,56,payment_failed,card_expired,1,40,MEDIUM,71.0,243.84,173.1264,Send payment recovery link
16794,1222.71,10,937,4.290210526315789,2011-12-08 17:54:00,United Kingdom,0,successful,none,0,0,LOW,95.0,1222.71,1161.5745,No action required
16795,414.88,1,239,6.286060606060606,2010-12-09 14:08:00,United Kingdom,364,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,414.88,257.2256,Send checkout reminder
16796,305.62,1,186,16.97888888888889,2011-09-11 14:01:00,United Kingdom,88,payment_failed,card_expired,1,40,MEDIUM,71.0,305.62,216.99020000000002,Send payment recovery link
16800,1201.49,1,540,7.326158536585366,2011-11-28 14:06:00,United Kingdom,10,successful,none,0,0,LOW,95.0,1201.49,1141.4155,No action required
16801,1619.73,4,499,21.312236842105264,2011-06-29 15:33:00,United Kingdom,162,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,1619.73,955.6407,Retry payment + reminder
16803,332.3,1,245,13.845833333333333,2011-10-05 14:28:00,United Kingdom,64,payment_failed,card_expired,1,40,MEDIUM,71.0,332.3,235.933,Send payment recovery link
16804,536.99,3,246,8.949833333333334,2011-11-16 16:43:00,United Kingdom,22,successful,none,0,0,LOW,95.0,536.99,510.14050000000003,No action required
16805,460.59,2,539,4.699897959183673,2011-06-19 11:23:00,United Kingdom,173,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,460.59,271.74809999999997,Retry payment + reminder
16806,801.49,4,378,7.781456310679611,2011-08-28 15:27:00,United Kingdom,102,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,801.49,472.87910000000005,Retry payment + reminder
16807,1121.59,3,778,16.740149253731342,2011-07-20 12:00:00,United Kingdom,142,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,1121.59,661.7381,Retry payment + reminder
16808,288.42,2,196,12.540000000000001,2011-09-01 19:34:00,United Kingdom,98,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,288.42,170.16780000000003,Retry payment + reminder
16809,914.69,5,652,6.138859060402685,2011-11-16 15:45:00,United Kingdom,22,successful,none,0,0,LOW,95.0,914.69,868.9555,No action required
16810,309.54,1,114,20.636000000000003,2011-05-31 15:32:00,United Kingdom,191,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,309.54,191.91479999999999,Send checkout reminder
16811,547.07,2,477,19.538214285714286,2011-12-05 11:39:00,United Kingdom,4,successful,none,0,0,LOW,95.0,547.07,519.7165,No action required
16812,479.35,1,81,31.956666666666667,2010-12-14 12:35:00,United Kingdom,360,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,479.35,297.197,Send checkout reminder
16813,1692.98,10,1525,3.7705567928730512,2011-12-01 14:03:00,United Kingdom,7,successful,none,0,0,LOW,95.0,1692.98,1608.3310000000001,No action required
16814,6509.1,21,2769,20.089814814814815,2011-11-25 13:27:00,United Kingdom,13,successful,none,0,10,LOW,89.0,6509.1,5793.099,No action required
16816,417.06,4,274,14.895,2011-08-28 14:16:00,United Kingdom,102,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,417.06,246.0654,Retry payment + reminder
16817,1604.75,9,822,18.65988372093023,2011-12-07 11:03:00,United Kingdom,2,successful,none,0,0,LOW,95.0,1604.75,1524.5125,No action required
16818,3349.57,11,2164,17.81686170212766,2011-11-29 10:41:00,United Kingdom,10,successful,none,0,0,LOW,95.0,3349.57,3182.0915000000005,No action required
16820,497.61,1,307,19.138846153846153,2011-09-05 12:06:00,United Kingdom,95,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,497.61,293.5899,Retry payment + reminder
16823,358.38,1,136,9.431052631578947,2011-04-26 15:00:00,United Kingdom,226,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,358.38,222.1956,Send checkout reminder
16824,460.64,2,236,17.716923076923077,2011-11-24 12:38:00,United Kingdom,15,successful,none,0,0,LOW,95.0,460.64,437.60799999999995,No action required
16825,775.1800000000001,2,566,27.685000000000002,2011-11-01 11:51:00,United Kingdom,38,successful,none,0,0,LOW,95.0,775.1800000000001,736.421,No action required
16826,341.7,1,158,15.531818181818181,2011-10-19 14:05:00,United Kingdom,50,payment_failed,card_expired,1,40,MEDIUM,71.0,341.7,242.607,Send payment recovery link
16828,128.5,2,59,16.0625,2011-09-07 15:10:00,United Kingdom,92,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,128.5,75.815,Retry payment + reminder
16829,197.22,1,99,17.92909090909091,2011-07-06 10:48:00,United Kingdom,156,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,197.22,116.35979999999999,Retry payment + reminder
16830,325.91,1,264,14.170000000000002,2011-11-01 11:35:00,United Kingdom,38,successful,none,0,0,LOW,95.0,325.91,309.6145,No action required
16832,199.15,3,33,16.595833333333335,2011-06-08 15:36:00,United Kingdom,183,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,199.15,123.47300000000001,Send checkout reminder
16833,1106.53,4,440,23.5431914893617,2011-12-08 14:39:00,United Kingdom,0,successful,none,0,0,LOW,95.0,1106.53,1051.2034999999998,No action required
16834,413.46,1,358,17.2275,2011-04-26 09:37:00,United Kingdom,227,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,413.46,256.3452,Send checkout reminder
16835,180.85,2,61,18.085,2011-08-03 13:50:00,United Kingdom,127,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,180.85,106.7015,Retry payment + reminder
16836,251.87,2,165,22.89727272727273,2011-10-31 10:05:00,United Kingdom,39,successful,none,0,0,LOW,95.0,251.87,239.27650000000003,No action required
16837,3170.98,11,1563,19.218060606060607,2011-11-08 14:27:00,United Kingdom,30,successful,none,0,0,LOW,95.0,3170.98,3012.4309999999996,No action required
16838,588.85,2,185,23.554000000000002,2011-05-26 13:13:00,United Kingdom,196,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,588.85,365.08700000000005,Send checkout reminder
16839,16594.35,34,8975,62.38477443609022,2011-12-01 09:03:00,United Kingdom,8,successful,none,0,10,LOW,89.0,16594.35,14768.9715,No action required
16841,1869.82,6,2250,16.119137931034484,2011-11-03 11:51:00,United Kingdom,36,successful,none,0,0,LOW,95.0,1869.82,1776.329,No action required
16842,1264.19,3,693,20.066507936507936,2011-08-31 10:42:00,United Kingdom,100,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,1264.19,745.8721,Retry payment + reminder
16843,10196.57,16,10159,26.97505291005291,2011-10-28 09:06:00,United Kingdom,42,successful,none,0,10,LOW,89.0,10196.57,9074.9473,No action required
16846,214.32,1,135,19.483636363636364,2011-10-20 13:55:00,United Kingdom,49,payment_failed,card_expired,1,40,MEDIUM,71.0,214.32,152.16719999999998,Send payment recovery link
16847,193.44,1,78,16.12,2011-10-27 13:29:00,United Kingdom,42,successful,none,0,0,LOW,95.0,193.44,183.768,No action required
16848,281.42,1,182,20.101428571428574,2011-10-18 08:42:00,United Kingdom,52,payment_failed,card_expired,1,40,MEDIUM,71.0,281.42,199.8082,Send payment recovery link
16849,124.57,1,33,15.57125,2011-06-06 09:16:00,United Kingdom,186,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,124.57,77.23339999999999,Send checkout reminder
16850,332.41,1,249,17.495263157894737,2011-01-10 11:09:00,United Kingdom,333,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,332.41,206.09420000000003,Send checkout reminder
16851,342.45,3,271,17.1225,2011-12-05 13:32:00,United Kingdom,3,successful,none,0,0,LOW,95.0,342.45,325.3275,No action required
16852,144.91000000000003,2,56,16.101111111111113,2011-11-29 13:22:00,United Kingdom,9,successful,none,0,0,LOW,95.0,144.91000000000003,137.66450000000003,No action required
16855,328.4,2,164,17.28421052631579,2011-11-16 12:03:00,United Kingdom,23,successful,none,0,0,LOW,95.0,328.4,311.97999999999996,No action required
16856,35.400000000000006,1,12,17.700000000000003,2011-11-25 08:59:00,United Kingdom,14,successful,none,0,0,LOW,95.0,35.400000000000006,33.63,No action required
16858,375.69000000000005,1,91,37.569,2010-12-06 09:52:00,United Kingdom,368,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,375.69000000000005,232.92780000000002,Send checkout reminder
16859,747.81,2,827,14.380961538461538,2011-07-18 12:19:00,United Kingdom,144,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,747.81,441.20789999999994,Retry payment + reminder
16861,173.76,2,140,28.959999999999997,2011-10-11 09:05:00,United Kingdom,59,payment_failed,card_expired,1,40,MEDIUM,71.0,173.76,123.36959999999999,Send payment recovery link
16863,502.8,2,409,19.338461538461537,2011-11-08 15:26:00,United Kingdom,30,successful,none,0,0,LOW,95.0,502.8,477.66,No action required
16866,207.73999999999998,3,60,18.885454545454543,2011-07-22 10:06:00,United Kingdom,140,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,207.73999999999998,122.56659999999998,Retry payment + reminder
16869,825.42,4,585,6.44859375,2011-11-17 12:02:00,United Kingdom,22,successful,none,0,0,LOW,95.0,825.42,784.1489999999999,No action required
16871,2812.34,6,1253,20.528029197080293,2011-11-17 19:27:00,United Kingdom,21,successful,none,0,0,LOW,95.0,2812.34,2671.723,No action required
16872,680.02,3,600,97.14571428571428,2011-09-23 16:05:00,United Kingdom,76,payment_failed,card_expired,1,40,MEDIUM,71.0,680.02,482.81419999999997,Send payment recovery link
16873,7123.62,6,3840,25.53268817204301,2011-12-05 12:05:00,United Kingdom,4,successful,none,0,10,LOW,89.0,7123.62,6340.0217999999995,No action required
16875,2095.53,5,1069,18.710089285714286,2011-10-03 13:39:00,United Kingdom,66,payment_failed,card_expired,1,40,MEDIUM,71.0,2095.53,1487.8263,Send payment recovery link
16877,853.72,6,463,5.369308176100629,2011-11-27 13:47:00,United Kingdom,11,successful,none,0,0,LOW,95.0,853.72,811.0340000000001,No action required
16878,13.3,1,12,4.433333333333334,2011-09-16 17:39:00,United Kingdom,83,payment_failed,card_expired,1,40,MEDIUM,71.0,13.3,9.443000000000001,Send payment recovery link
16880,1519.08,7,753,8.534157303370787,2011-11-09 11:33:00,United Kingdom,30,successful,none,0,0,LOW,95.0,1519.08,1443.126,No action required
16881,432.0,1,600,432.0,2011-10-04 10:33:00,United Kingdom,66,payment_failed,card_expired,1,40,MEDIUM,71.0,432.0,306.72,Send payment recovery link
16882,705.12,3,424,18.080000000000002,2011-10-04 10:42:00,United Kingdom,66,payment_failed,card_expired,1,40,MEDIUM,71.0,705.12,500.63519999999994,Send payment recovery link
16883,276.73,2,104,7.282368421052632,2011-06-05 12:51:00,United Kingdom,186,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,276.73,171.57260000000002,Send checkout reminder
16884,429.84000000000003,2,320,16.532307692307693,2011-11-02 11:52:00,United Kingdom,37,successful,none,0,0,LOW,95.0,429.84000000000003,408.348,No action required
16885,471.51,3,184,4.668415841584158,2011-11-24 13:40:00,United Kingdom,14,successful,none,0,0,LOW,95.0,471.51,447.93449999999996,No action required
16887,194.88,1,157,5.2670270270270265,2011-11-04 14:07:00,United Kingdom,34,successful,none,0,0,LOW,95.0,194.88,185.136,No action required
16889,1578.67,3,925,11.693851851851852,2011-05-29 11:05:00,United Kingdom,194,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,1578.67,978.7754000000001,Send checkout reminder
16891,809.7,5,283,3.9886699507389163,2011-12-08 11:15:00,United Kingdom,1,successful,none,0,0,LOW,95.0,809.7,769.215,No action required
16892,525.54,5,239,5.308484848484848,2011-12-08 13:18:00,United Kingdom,0,successful,none,0,0,LOW,95.0,525.54,499.263,No action required
16893,145.93,1,62,3.242888888888889,2010-12-08 12:06:00,United Kingdom,366,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,145.93,90.4766,Send checkout reminder
16895,219.14,1,102,3.175942028985507,2011-10-06 12:15:00,United Kingdom,64,payment_failed,card_expired,1,40,MEDIUM,71.0,219.14,155.58939999999998,Send payment recovery link
16897,289.78,2,73,7.831891891891891,2011-02-13 15:02:00,United Kingdom,298,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,289.78,179.66359999999997,Send checkout reminder
16898,508.81,3,419,3.1408024691358025,2011-11-13 15:44:00,United Kingdom,25,successful,none,0,0,LOW,95.0,508.81,483.36949999999996,No action required
16899,1281.56,6,522,10.25248,2011-12-02 12:03:00,United Kingdom,7,successful,none,0,0,LOW,95.0,1281.56,1217.482,No action required
16900,887.11,3,833,11.229240506329115,2011-11-23 10:32:00,United Kingdom,16,successful,none,0,0,LOW,95.0,887.11,842.7545,No action required
16902,1706.88,1,629,38.79272727272728,2011-08-15 14:17:00,United Kingdom,115,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,1706.88,1007.0592000000001,Retry payment + reminder
16903,373.24,1,262,6.220666666666667,2011-11-10 15:32:00,United Kingdom,28,successful,none,0,0,LOW,95.0,373.24,354.57800000000003,No action required
16904,3754.27,16,2034,5.287704225352113,2011-12-05 13:10:00,United Kingdom,3,successful,none,0,0,LOW,95.0,3754.27,3566.5565,No action required
16905,3102.43,7,1408,14.915528846153846,2011-12-04 14:01:00,United Kingdom,4,successful,none,0,0,LOW,95.0,3102.43,2947.3084999999996,No action required
16906,579.77,4,281,6.234086021505376,2011-09-19 11:49:00,United Kingdom,81,payment_failed,card_expired,1,40,MEDIUM,71.0,579.77,411.63669999999996,Send payment recovery link
16907,981.65,5,298,6.500993377483444,2011-11-10 18:04:00,United Kingdom,28,successful,none,0,0,LOW,95.0,981.65,932.5675,No action required
16909,379.14,1,436,21.063333333333333,2011-09-28 16:45:00,United Kingdom,71,payment_failed,card_expired,1,40,MEDIUM,71.0,379.14,269.1894,Send payment recovery link
16910,1510.06,8,886,2.7606215722120657,2011-12-05 12:51:00,United Kingdom,3,successful,none,0,0,LOW,95.0,1510.06,1434.5569999999998,No action required
16912,2575.38,11,1029,25.49881188118812,2011-11-11 12:18:00,United Kingdom,28,successful,none,0,0,LOW,95.0,2575.38,2446.611,No action required
16913,113.44,1,82,14.18,2011-02-22 12:56:00,United Kingdom,289,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,113.44,70.33279999999999,Send checkout reminder
16914,208.46,1,121,5.4857894736842105,2011-11-03 15:27:00,United Kingdom,35,successful,none,0,0,LOW,95.0,208.46,198.037,No action required
16915,621.6800000000001,6,132,10.906666666666668,2011-11-30 16:39:00,United Kingdom,8,successful,none,0,0,LOW,95.0,621.6800000000001,590.596,No action required
16916,576.26,2,440,4.029790209790209,2011-11-16 12:08:00,United Kingdom,23,successful,none,0,0,LOW,95.0,576.26,547.447,No action required
16917,391.52,1,232,43.50222222222222,2011-03-08 11:55:00,United Kingdom,276,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,391.52,242.74239999999998,Send checkout reminder
16918,1068.82,6,721,8.35015625,2011-10-21 12:50:00,United Kingdom,49,payment_failed,card_expired,1,40,MEDIUM,71.0,1068.82,758.8622,Send payment recovery link
16919,2596.45,11,1413,7.940214067278287,2011-07-06 13:35:00,United Kingdom,155,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,2596.45,1531.9054999999998,Retry payment + reminder
16921,169.79,1,171,2.829833333333333,2011-10-09 16:22:00,United Kingdom,60,payment_failed,card_expired,1,40,MEDIUM,71.0,169.79,120.5509,Send payment recovery link
16923,7247.61,19,3417,10.785133928571428,2011-11-27 13:00:00,United Kingdom,11,successful,none,0,10,LOW,89.0,7247.61,6450.372899999999,No action required
16924,846.75,3,493,10.201807228915662,2011-11-18 12:53:00,United Kingdom,20,successful,none,0,0,LOW,95.0,846.75,804.4125,No action required
16926,230.25,1,35,16.446428571428573,2010-12-03 13:42:00,United Kingdom,370,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,230.25,142.755,Send checkout reminder
16927,543.05,3,993,90.50833333333333,2011-08-16 11:10:00,United Kingdom,115,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,543.05,320.3995,Retry payment + reminder
16928,2847.6,17,2114,13.62488038277512,2011-09-20 15:10:00,United Kingdom,79,payment_failed,card_expired,1,40,MEDIUM,71.0,2847.6,2021.796,Send payment recovery link
16929,1295.39,7,929,16.823246753246753,2011-12-06 08:37:00,United Kingdom,3,successful,none,0,0,LOW,95.0,1295.39,1230.6205,No action required
16930,380.55,3,341,7.0472222222222225,2011-11-13 16:13:00,United Kingdom,25,successful,none,0,0,LOW,95.0,380.55,361.5225,No action required
16931,4604.22,21,3158,5.127193763919822,2011-12-04 13:15:00,United Kingdom,4,successful,none,0,0,LOW,95.0,4604.22,4374.009,No action required
16932,161.94,1,87,3.0554716981132075,2011-10-17 14:12:00,United Kingdom,52,payment_failed,card_expired,1,40,MEDIUM,71.0,161.94,114.9774,Send payment recovery link
16933,563.23,2,288,12.800681818181818,2011-12-08 12:54:00,United Kingdom,0,successful,none,0,0,LOW,95.0,563.23,535.0685,No action required
16934,950.9300000000001,2,399,15.33758064516129,2011-10-16 12:40:00,United Kingdom,54,payment_failed,card_expired,1,40,MEDIUM,71.0,950.9300000000001,675.1603,Send payment recovery link
16936,262.68,1,173,4.608421052631579,2011-11-14 11:04:00,United Kingdom,25,successful,none,0,0,LOW,95.0,262.68,249.54600000000002,No action required
16938,2736.38,4,2540,11.354273858921163,2011-12-01 10:20:00,United Kingdom,8,successful,none,0,0,LOW,95.0,2736.38,2599.561,No action required
16940,3049.88,3,2169,9.99960655737705,2011-10-18 13:15:00,United Kingdom,51,payment_failed,card_expired,1,40,MEDIUM,71.0,3049.88,2165.4148,Send payment recovery link
16942,1920.59,9,811,6.834839857651246,2011-11-27 12:40:00,United Kingdom,12,successful,none,0,0,LOW,95.0,1920.59,1824.5604999999998,No action required
16943,816.73,3,145,24.74939393939394,2011-05-12 11:57:00,United Kingdom,211,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,816.73,506.37260000000003,Send checkout reminder
16945,4345.5,19,2725,17.451807228915662,2011-11-18 11:39:00,United Kingdom,21,successful,none,0,0,LOW,95.0,4345.5,4128.225,No action required
16947,406.48,1,312,19.356190476190477,2011-04-18 09:38:00,United Kingdom,235,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,406.48,252.01760000000002,Send checkout reminder
16948,435.02,3,1614,22.89578947368421,2011-07-24 12:46:00,United Kingdom,138,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,435.02,256.6618,Retry payment + reminder
16949,1286.27,6,791,21.437833333333334,2011-12-06 11:07:00,United Kingdom,3,successful,none,0,0,LOW,95.0,1286.27,1221.9565,No action required
16950,1178.56,3,644,28.06095238095238,2011-10-14 09:06:00,United Kingdom,56,payment_failed,card_expired,1,40,MEDIUM,71.0,1178.56,836.7775999999999,Send payment recovery link
16951,1277.75,3,1318,14.857558139534884,2011-07-28 12:05:00,United Kingdom,134,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,1277.75,753.8725,Retry payment + reminder
16952,167.61,2,92,10.475625,2011-08-22 13:03:00,United Kingdom,108,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,167.61,98.88990000000001,Retry payment + reminder
16953,20.8,1,10,20.8,2011-11-09 15:54:00,United Kingdom,29,successful,none,0,0,LOW,95.0,20.8,19.76,No action required
16954,2085.08,9,1054,38.61259259259259,2011-12-09 09:46:00,United Kingdom,0,successful,none,0,0,LOW,95.0,2085.08,1980.826,No action required
16955,518.67,4,266,20.746799999999997,2011-06-08 10:36:00,United Kingdom,184,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,518.67,321.57539999999995,Send checkout reminder
16956,308.74,1,114,19.29625,2011-11-22 08:56:00,United Kingdom,17,successful,none,0,0,LOW,95.0,308.74,293.303,No action required
16957,416.64,2,172,26.04,2011-04-14 13:56:00,United Kingdom,238,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,416.64,258.3168,Send checkout reminder
16959,117.35000000000001,1,49,16.764285714285716,2011-09-13 15:03:00,United Kingdom,86,payment_failed,card_expired,1,40,MEDIUM,71.0,117.35000000000001,83.3185,Send payment recovery link
16960,507.05,3,304,5.02029702970297,2011-11-01 11:35:00,United Kingdom,38,successful,none,0,0,LOW,95.0,507.05,481.6975,No action required
16961,234.17,1,125,16.72642857142857,2011-08-15 13:46:00,United Kingdom,115,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,234.17,138.16029999999998,Retry payment + reminder
16963,110.55000000000001,1,35,15.792857142857144,2011-06-05 13:48:00,United Kingdom,186,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,110.55000000000001,68.541,Send checkout reminder
16965,201.19,1,291,7.738076923076923,2011-04-27 12:08:00,United Kingdom,226,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,201.19,124.73780000000001,Send checkout reminder
16966,2154.97,7,1981,76.96321428571427,2011-12-01 13:40:00,United Kingdom,7,successful,none,0,0,LOW,95.0,2154.97,2047.2214999999999,No action required
16967,319.02,1,333,15.19142857142857,2011-06-03 14:24:00,United Kingdom,188,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,319.02,197.7924,Send checkout reminder
16968,439.43,2,326,14.175161290322581,2011-12-05 15:02:00,United Kingdom,3,successful,none,0,0,LOW,95.0,439.43,417.45849999999996,No action required
16969,650.41,3,816,15.48595238095238,2011-10-31 13:12:00,United Kingdom,38,successful,none,0,0,LOW,95.0,650.41,617.8895,No action required
16971,357.21,1,72,8.712439024390243,2011-11-01 15:06:00,United Kingdom,37,successful,none,0,0,LOW,95.0,357.21,339.3495,No action required
16976,251.51999999999998,1,88,125.75999999999999,2011-03-17 16:33:00,United Kingdom,266,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,251.51999999999998,155.9424,Send checkout reminder
16978,344.33,1,166,8.828974358974358,2011-09-23 12:50:00,United Kingdom,77,payment_failed,card_expired,1,40,MEDIUM,71.0,344.33,244.4743,Send payment recovery link
16979,1852.0,6,865,20.808988764044944,2011-12-06 12:21:00,United Kingdom,3,successful,none,0,0,LOW,95.0,1852.0,1759.4,No action required
16980,1078.96,2,788,12.401839080459771,2011-03-29 16:36:00,United Kingdom,254,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,1078.96,668.9552,Send checkout reminder
16982,384.06,1,182,17.457272727272727,2011-10-10 12:28:00,United Kingdom,60,payment_failed,card_expired,1,40,MEDIUM,71.0,384.06,272.6826,Send payment recovery link
16983,1931.25,7,1379,13.048986486486486,2011-11-27 12:10:00,United Kingdom,12,successful,none,0,0,LOW,95.0,1931.25,1834.6875,No action required
16984,4481.35,2,2423,11.010687960687962,2011-09-12 13:43:00,United Kingdom,87,payment_failed,card_expired,1,40,MEDIUM,71.0,4481.35,3181.7585000000004,Send payment recovery link
16985,5464.12,10,1832,45.53433333333333,2011-11-22 13:33:00,United Kingdom,16,successful,none,0,10,LOW,89.0,5464.12,4863.0668,No action required
16986,1873.2,2,1040,624.4,2011-11-10 11:55:00,United Kingdom,29,successful,none,0,0,LOW,95.0,1873.2,1779.54,No action required
16987,1625.05,7,402,12.597286821705426,2011-12-06 17:26:00,United Kingdom,2,successful,none,0,0,LOW,95.0,1625.05,1543.7975,No action required
16988,126.12,1,43,18.017142857142858,2011-12-04 16:02:00,United Kingdom,4,successful,none,0,0,LOW,95.0,126.12,119.814,No action required
16989,1133.25,6,1233,94.4375,2011-12-02 16:39:00,United Kingdom,6,successful,none,0,0,LOW,95.0,1133.25,1076.5875,No action required
16990,179.0,1,100,179.0,2011-05-05 08:30:00,United Kingdom,218,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,179.0,110.98,Send checkout reminder
16992,1614.31,5,860,17.358172043010754,2011-11-29 11:50:00,United Kingdom,10,successful,none,0,0,LOW,95.0,1614.31,1533.5945,No action required
16996,1456.96,6,544,39.3772972972973,2011-11-09 16:43:00,United Kingdom,29,successful,none,0,0,LOW,95.0,1456.96,1384.112,No action required
16997,702.0,3,360,58.5,2011-02-24 17:28:00,United Kingdom,287,checkout_abandoned,checkout_abandoned,1,55,MEDIUM,62.0,702.0,435.24,Send checkout reminder
16998,295.0,4,76,73.75,2011-07-13 09:44:00,United Kingdom,149,subscription_failed,insufficient_funds,1,60,MEDIUM,59.0,295.0,174.05,Retry payment + reminder
16999,484.82,2,294,21.07913043478261,2011-11-16 13:53:00,United Kingdom,22,successful,none,0,0,LOW,95.0,484.82,460.579,No action required
17001,3989.57,11,2164,23.606923076923078,2011-12-09 09:38:00,United Kingdom,0,successful,none,0,0,LOW,95.0,3989.57,3790.0915000000005,No action required
17002,1493.73,3,679,30.484285714285715,2011-09-15 12:40:00,United Kingdom,85,payment_failed,card_expired,1,40,MEDIUM,71.0,1493.73,1060.5483,Send payment recovery link
17004,1412.94,2,819,32.11227272727273,2011-10-24 14:25:00,United Kingdom,45,successful,none,0,0,LOW,95.0,1412.94,1342.2930000000001,No action required
17006,781.78,4,272,17.76772727272727,2011-12-05 12:09:00,United Kingdom,4,successful,none,0,0,LOW,95.0,781.78,742.6909999999999,No action required
17007,889.9300000000001,6,597,17.114038461538463,2011-10-20 10:47:00,United Kingdom,50,payment_failed,card_expired,1,40,MEDIUM,71.0,889.9300000000001,631.8503000000001,Send payment recovery link
17010,195.36,1,118,17.76,2011-11-21 14:49:00,United Kingdom,17,successful,none,0,0,LOW,95.0,195.36,185.592,No action required
17011,270.9,1,186,18.06,2011-11-09 13:30:00,United Kingdom,29,successful,none,0,0,LOW,95.0,270.9,257.35499999999996,No action required
